-3.449689370244947151e-01,-1.974538804554025750e-01,2.630718256392708398e-01,-8.013572941372079095e-01,2.664354767083162989e-01,-9.065525336582924698e-01,-7.716524458444267154e-01,-2.396717800367367118e-02,-5.486610325754778805e-02,-6.371824540560616645e-01,-4.829425802539655255e-01,-9.585754426195753908e-01,-9.008291139959022642e-01,-2.870129461161206041e-01,-1.084715346000638903e+00,4.260347388175955152e-01,-1.399208950647594429e+00,-8.914726258081271393e-01,-1.392881839103550512e-02,-1.652817320614766272e+00
2.790482090588265462e-01,-1.204313718958457624e+00,5.769103602950336196e-01,1.406318295141504970e+00,5.122159758651251282e-01,3.362579456389919730e-01,-1.208672161522921007e+00,1.260203822926096340e+00,8.650986922696115577e-01,-9.517918802838243320e-01,1.734870287492255025e+00,4.186477557954093598e-01,-1.610392446342228556e+00,-4.920006713536063114e-01,1.102635581255235309e+00,-5.260665809159544848e-01,1.012570602094966077e+00,-4.155531667440390819e-01,2.191597929776486209e-01,-8.064832462892558285e-01
1.361152823484467866e+00,5.122935215693231736e-01,-1.833582422774030718e+00,6.680047253668637275e-01,-4.277700485760448368e-01,5.887050112733711593e-01,-1.260100878969312221e+00,-7.678791695401799844e-01,-7.880388919081300347e-01,1.195043721879560428e+00,4.337242687945539465e-01,-4.063187294320253495e-01,-6.008700325931659592e-01,4.788577430187518358e-01,1.035501861424410697e+00,-1.886227977359132391e+00,-6.353894142563489833e-01,-1.126120291168391851e+00,3.822572787174190467e-01,1.668285457119760506e+00
-1.476553193410774512e+00,-2.910339501465085021e+00,3.891483696100872525e-03,-8.250172065172245439e-01,2.988693987686496523e-01,3.410469264675757839e-01,1.081349383738817505e+00,1.425770150464993780e+00,8.840209116036658044e-01,-2.179016393208742297e+00,-1.292424270662575037e+00,1.797366527445274809e+00,-1.401450540177002546e+00,-5.255130198162164534e-01,-1.397874330318994884e+00,-1.227116089404374888e+00,7.784535461475196039e-01,1.594574070918240993e+00,-7.972535646422113098e-01,-3.609890713221820813e-02
-2.132628148116247235e+00,1.023336083933311880e+00,-1.309445731566515336e-01,-4.665825154735411262e-01,9.342812628960087129e-02,7.781000627496065247e-01,-1.891059195920580249e-02,2.936624688540716566e+00,8.034572028067996086e-03,-3.895386972017800264e-02,-9.814891366465898770e-01,2.692467599836806391e-01,-1.491690311365404531e+00,8.482734590132934294e-01,6.668900574590536090e-01,4.164292764830021532e-02,1.979544155514299519e-01,8.504137113129149883e-01,-1.726553344519537792e+00,-1.249399807399523388e+00
2.072489593589448564e-01,1.121032166432611277e+00,8.214802752947698572e-01,1.280572084834916247e+00,-9.350763566708891750e-02,3.777072729059177125e-01,-1.479328039692102692e+00,5.113847911730229345e-02,-9.279687048778356706e-02,-7.326673375828405277e-01,-1.006916477603518656e+00,-2.308846456774962252e-01,-1.511364168770342076e+00,-7.980254730792050166e-01,1.735857164701797517e+00,-5.056317783186059511e-01,8.690350641535126153e-01,-1.883094199917586753e+00,5.771076511694288314e-02,-8.357031736102147335e-01
-1.323552747552766196e+00,-4.341017278683501762e-02,1.906938932434073086e+00,-9.861073321142347359e-01,-6.641394170240363382e-01,-7.371504073598766915e-01,1.281334016081600025e+00,-4.978923907549243077e-01,7.207014788060480681e-01,1.057148957588737614e+00,-8.430651772159040158e-01,-3.118736306572429395e-01,-4.740827951581715327e-01,4.929703529026002173e-01,6.456837928390133374e-01,-1.522256857124607787e+00,3.151228455270663198e-01,-3.820144631223775233e-01,-6.721624076380524615e-01,2.355108178384717199e-01
-7.076157851993686299e-01,1.643171238393186240e+00,-6.766486542912143465e-01,-5.875311135117697869e-01,8.143630833058079777e-02,1.279585979648716565e+00,1.603459728968158915e+00,7.087192145260361453e-01,-1.998426502773066105e+00,7.607630526233044588e-01,2.060101735942585943e+00,4.436186101581015562e-01,3.202673337949752952e-01,1.616114992472107992e-01,-4.004492150196022893e-01,-4.153032803104175219e-01,8.471417676166319577e-01,1.066595698606707776e+00,1.309112006765285274e+00,-4.890020341634110368e-01
-1.229529990038600307e+00,6.876394435728131471e-01,1.469727987714166462e+00,-1.429001286599991816e-01,-7.094740077095282871e-01,9.747249562331703476e-01,-6.727975481292465254e-01,-2.132611431188613960e+00,1.561256823492107593e-02,-1.071869920387183150e-01,-1.662957058515531550e+00,1.191091382286988187e+00,6.523409797140233835e-01,3.022089860584516174e-02,-9.714741115967175933e-01,-6.348985630608854347e-01,-1.511031311621082507e+00,1.119074551755903757e+00,1.109474115498753299e+00,-1.058741107797147446e-01
-1.557822672146317311e-01,-9.320719071818854840e-01,1.888835489980992544e-01,5.179902369538372797e-01,-6.968364533600429622e-01,-5.075943986437650990e-01,1.082957313270621835e+00,2.310703824865732448e-01,-1.132422643093381476e+00,-1.084323832670786580e-01,-1.077301381037557571e-01,-1.887285485876640134e+00,5.931297982118234613e-02,1.009226644564231057e+00,-1.903648707058783529e+00,-1.119492485165345164e+00,-5.947346570406359945e-01,-3.235114623696755398e-01,3.747163754003360325e-02,3.076646373942809043e-01
