-3.647487702501648887e-01,2.896561624547687175e-01,2.997885630906000354e-01,6.431358882643281039e-01,-2.967419915227509919e-01,-9.595142416923715389e-01,7.280990914136066250e-01,-5.540649244684280744e-02,-3.548516903520914506e-02,4.826366239375464717e-01,-4.409358788795058604e-01,7.623968350479469747e-01,-9.352344741803058081e-01,3.690349358488825282e-01,1.129278850575689219e+00,4.399973359745259494e-01,1.453487812063113171e+00,-7.138840477927540507e-01,3.345021525310435534e-02,1.515126933968454548e+00
4.299830537904795191e-01,-1.267451615179164159e+00,5.928893693027519340e-01,-1.228544204172595355e+00,4.223739412863066756e-01,-9.222591929655173104e-02,1.257831341914715573e+00,-1.206292291964507157e+00,1.013000993665301275e+00,-9.111145343498534555e-01,1.724268817757295569e+00,5.158042946937640982e-01,-1.734827677543192115e+00,4.529463668546337418e-01,1.022076452788384771e+00,4.829934164561301424e-01,-8.655402619080163618e-01,4.796593966610103177e-01,5.294783169474777049e-03,-8.212459327101396811e-01
1.130776565382734633e+00,3.704688353733577855e-01,-1.738102332999959865e+00,5.810377752381968852e-01,4.257010081960888592e-01,-5.928498131682014005e-01,-1.254925753641048303e+00,-8.461084003926364616e-01,-9.275273277382154458e-01,-1.314152773432656129e+00,4.863893492511494054e-01,-5.250909604513055440e-01,-6.963372345739432534e-01,5.434605118671567148e-01,-1.004306711629354476e+00,1.828384532194987866e+00,-6.532180446361155468e-01,-1.165952289050044666e+00,5.598931840377880942e-01,-1.690500494937349663e+00
-1.507362506129527491e+00,-2.900111924980713685e+00,1.608379422892808608e-01,-7.545011327488129194e-01,3.600258146580728180e-01,4.415592819644997835e-01,1.030503781420232690e+00,-1.507869125968248847e+00,9.660816483961482959e-01,-2.109656658338509683e+00,-1.300024626213240442e+00,1.783915823621300190e+00,1.192953394599342465e+00,-4.660636588852138940e-01,-1.132290628921940101e+00,-1.212723627544822547e+00,7.009060560503442838e-01,-1.482228034342104150e+00,-9.668934755169459327e-01,6.003951602688330225e-02
-2.079226301749209416e+00,-8.333786306829067403e-01,2.165004208612944792e-01,-5.835340340011416771e-01,-1.163229946476979498e-01,-7.872045197288443097e-01,-6.050554322906319393e-02,2.880229555772016337e+00,3.973216361569995719e-02,3.788509645172791207e-02,-9.435627508328960911e-01,-2.280845555787769097e-01,1.637566840073829910e+00,7.672782003121827454e-01,-6.423728503401350265e-01,9.107275524504316461e-03,-3.306095079435022455e-01,8.938586847579363948e-01,-1.661498288540710577e+00,-1.113853386266688394e+00
1.143236273868050989e-01,-1.116205107259974794e+00,-8.690207302861201466e-01,1.277123229823531103e+00,4.913916259771353157e-02,2.043521157360042029e-01,1.477272544955881450e+00,2.434139571820919390e-01,5.831328510300304302e-02,-7.692308955010607185e-01,-9.873018375017389436e-01,2.459474312790941863e-01,1.361669507938863211e+00,-8.498437755202205013e-01,-1.859559290803239895e+00,-6.087432329850710477e-01,-5.943723311970116052e-01,-1.926894029071242853e+00,2.194032693349963134e-02,-8.333787140079896849e-01
1.269489577505859446e+00,9.911127707270528386e-02,-1.830714487317967709e+00,-9.768904572189287538e-01,-7.252061291432987389e-01,-8.625598445031765760e-01,1.324326275810076003e+00,-4.268167845273027616e-01,-6.987659541776068961e-01,-1.012562064926940231e+00,9.263904376974587684e-01,1.533283625987409693e-01,6.532740205764090424e-01,4.475778576105969297e-01,5.679578017683372115e-01,-1.476132860590702034e+00,5.148037641598803837e-01,-4.955365474521404301e-01,7.619438070589965584e-01,-2.323920929470573715e-01
-7.969414315524132597e-01,1.600591086015300091e+00,-8.480624811362426074e-01,-6.328977091003545885e-01,-1.479340063221406838e-03,1.407498874813995604e+00,-1.635206821738871108e+00,7.213910232701149505e-01,-1.942615796058101640e+00,-6.423818909477382322e-01,2.021313059838269588e+00,2.368138621251980325e-01,4.110993366543129190e-01,9.188952900011559954e-02,4.840959112362798744e-01,-4.646513219130673500e-01,-9.621382152717072866e-01,9.783297730547304560e-01,1.462147935415644362e+00,7.090560028660679581e-01
1.090598582787142723e+00,6.542125818077954014e-01,1.521094148104574550e+00,-2.415754775144375310e-01,-6.927132740295296465e-01,-8.191664432768551718e-01,-7.595281813250073233e-01,-2.180516946792299127e+00,1.468794090117386542e-01,2.590984199730579363e-01,1.544083827221212291e+00,1.127290473498649970e+00,7.501791595383611178e-01,9.885242803695432068e-02,-1.030496506575078408e+00,7.390078559321272555e-01,-1.617512228173285438e+00,1.153336047183775470e+00,1.163981217423086800e+00,8.522379784742939446e-02
-1.137105774823202603e-01,9.121941270897943044e-01,-2.359015011917044435e-01,-5.359931282920927798e-01,-7.547292957188080909e-01,3.948245837138138481e-01,-9.203947003963228735e-01,-3.381142321594313715e-01,-1.256131732228127795e+00,-2.334880362495715955e-01,-2.510200893898423269e-01,1.941895546204395195e+00,-3.337270567451821462e-02,-9.598301420865374967e-01,-1.932936908373809271e+00,1.135271946172317747e+00,5.439355888856214349e-01,2.980476414207917091e-01,1.035408134127120822e-01,3.775705497990868298e-01
4.700591648635514819e-01,8.472389952739374230e-01,3.322869378783761540e-01,-1.359103078640518936e+00,6.037008403434875881e-01,-6.388324077090192787e-01,1.340675692181011680e+00,6.056107636803723659e-01,3.987657184506662178e-01,4.456618431538865166e-01,1.356199998382443095e+00,8.168056990874950074e-01,-6.758596296073187126e-01,-8.894840464893687404e-01,-8.984610543638972269e-01,1.510269022357549007e+00,-9.444950667070106665e-01,3.387760529992625558e-01,1.572172754827897867e+00,-1.541008309276574284e+00
-1.012689697773228037e+00,4.012594369363687297e-01,1.734768051359485197e+00,1.142971639178609333e+00,1.137578155589374473e+00,1.487082196927984379e+00,1.131002886425035214e+00,1.786068537283360125e-01,1.610521045929097228e-01,-3.279141261357373938e-01,1.749503616836694420e+00,1.105738541132285757e+00,-4.636931648671159256e-01,4.810778075515173557e-01,-1.105942509188309053e+00,-9.413785975060391387e-01,1.354860106260072694e+00,-1.725157177699470079e+00,-5.922086066378718927e-01,-3.784213071845686782e-01
-1.024096906540533425e+00,-1.373604860411014261e+00,3.044960419742110402e-01,4.806219136789054436e-01,-1.237559849498716114e+00,5.996353103242524352e-01,-1.016491292914892680e-01,-4.685817487668711978e-01,-1.834937299723625959e+00,3.425046208161949823e-01,1.143223870800283565e-01,-1.516312457044856621e-01,-1.008734865873895936e+00,-6.155184404172203694e-01,-1.383899298609597484e+00,-5.023883804502519146e-01,-3.374383645051454717e-01,2.524628892787649237e-01,7.603118492031384346e-01,-1.473290629411391883e+00
-4.727097421430778712e-01,-1.214372463455724249e+00,-5.867222432294422196e-02,4.733509100943618375e-02,4.450560668309226642e-02,3.810575183588397752e-01,-1.817418584822698413e-01,6.093150072372287562e-01,-4.148082949229772720e-01,-1.961919775842145830e+00,3.890387379056969297e-01,1.139611895301741340e+00,6.893170872544065464e-01,6.699202773976921099e-01,-6.579280180557162128e-01,1.390820860276007487e+00,7.581542078053316036e-01,-1.389380369601658671e+00,9.075063152855846749e-01,-1.116862549196451893e+00
1.240400385654142790e+00,4.634305336700293432e-01,-3.925861592016035018e-01,1.527070332570432010e+00,-6.185199774015687213e-02,2.204962007691788420e-02,8.263429410766435224e-01,-3.394972613141741813e-01,-1.903540859067942570e-02,-5.402042988509733190e-01,1.048103765949373933e+00,-2.760835796701196498e-01,4.080964544653871706e-01,-9.690048849650815255e-01,8.482558043788344104e-01,-1.814543518755557194e+00,-5.439184136166350658e-01,1.314728608704269774e-01,6.139985637343570168e-01,-1.255173530218032019e+00
-1.194396835765824560e+00,-6.862101192206671030e-01,-3.227657244265020320e-01,-2.264134178202276415e-01,1.295030445558312149e+00,-8.228909792853907890e-01,-2.939300784082412576e-01,-1.295759172879917820e+00,-8.973910344426974106e-01,-8.733924804749970683e-01,-1.554542459288591250e+00,-1.092417065892327788e+00,-2.051633704379512702e-01,-1.360185096274307837e+00,-2.228639521319779673e-02,-5.148386500337579497e-01,5.646036475061174675e-01,-1.537026341575122190e+00,-5.056844765163984734e-01,-2.053995049676878015e-01
5.039384093170748979e-01,5.116570515728432467e-01,-2.507017498919176912e+00,8.322110431600396874e-01,4.480371091185469945e-01,-1.159596763245636653e-01,6.467654414006716035e-01,1.375275575886467205e+00,4.925440262383226075e-01,4.436183394188338847e-01,-6.609311988516142211e-02,2.674301314326868351e+00,-1.164992333742417702e-01,-4.720914470284551245e-01,-3.182104489496379585e-01,-5.560254878917511023e-01,6.988134048654023323e-01,-3.672393723571492075e-01,2.480729395673959559e+00,-5.767530387363897226e-01
2.280379775371089990e-01,-9.930245101877462899e-01,-1.533420949646700837e+00,5.204110561016931369e-01,1.240121455163016195e+00,5.423945447861969749e-01,-1.117845913986781126e+00,-8.064845583484069325e-01,1.785179150523872993e+00,3.135522238535922712e-01,1.696678394929319530e-02,-1.138857571106322242e+00,-2.127329447517916916e-01,8.172400137935115216e-01,-2.347542603308927223e-01,1.291678942962613874e+00,-1.042663980912200250e+00,1.485826481186141301e-01,2.115260872547384263e+00,8.631817135462301893e-01
-1.764675035182179830e+00,-1.367812462887355140e+00,1.575642897430558742e+00,2.697373637088796294e-01,8.403813635143372318e-01,-4.154612705750336255e-01,9.305351767881263614e-01,1.195302499704233634e+00,-9.503146386780969568e-01,-9.829367935858075722e-02,4.347582554281658740e-01,1.479709546490661332e+00,-4.977843772140445600e-01,-6.197264273504214938e-01,1.357844433864807687e+00,1.732324650879323302e+00,-3.707369576862943883e-01,1.308669056105450812e+00,2.099892303704472274e-01,-3.692811976868812796e-01
2.593158848296146513e-01,-3.729982831435780244e-01,-1.539660695788545697e+00,-1.189455214039199626e+00,-1.547999052152045474e+00,-2.336826811959083205e-01,-1.604355548382537799e-01,-6.292455049291026947e-01,7.188658640446195236e-02,2.590997524981448752e+00,-4.466194515324529157e-01,1.793989662936151586e+00,-9.862156551923603187e-01,2.193180349378820004e+00,1.018692802920086127e+00,2.778740027010710989e-01,-1.165006427509643894e-01,5.078023501738653245e-01,1.186215283163545298e+00,-1.437001117482655133e+00
-1.370908864639174718e+00,6.433586898006790067e-01,1.076776668356232980e+00,2.034605717746998388e-01,5.303809154085943334e-01,1.237062645872766042e+00,-6.701312408546991062e-01,-1.532168228074444416e+00,1.469441772280204450e+00,1.177094649151058103e+00,3.580552946534204528e-02,-2.313015702683364830e-02,1.471693668376000019e+00,-6.494684901240981301e-01,1.391426076257713529e+00,1.226925311518227701e+00,9.618501385099442746e-02,-8.484046582835907957e-02,1.295594115487486375e+00,7.759435696269897376e-01
-6.988769776567774761e-01,1.379923669194031088e+00,-1.469501081189520386e+00,1.955167070598443080e-01,8.719165099569450295e-01,2.054878366539403534e-01,5.069195545956356463e-01,1.581688371211240840e+00,1.191208209674873952e+00,1.464499045888193240e+00,3.334468824034190204e-01,8.427916924174964075e-01,-1.482805142260659625e+00,5.532269398071983924e-01,-1.820911921309374737e+00,1.089967979067855586e+00,3.467064432162223486e-01,2.281381639169651532e+00,-1.096191782387756275e+00,3.085757783858543712e-01
-2.182560017857766432e+00,-1.206365954689777586e+00,2.087794717834566161e+00,-2.821134213245996558e-01,-1.152745765675981859e+00,-1.200284453740881441e+00,-7.606497348299104955e-01,-2.274912608779732781e-01,-9.517324225538551508e-01,-3.893396728123906803e-01,-3.352441008972843473e-01,1.514380325957729589e-01,-1.587099640318933691e+00,4.047658595865150088e-01,-4.863732025217579191e-01,-6.209987136887687997e-01,-5.928019755252824652e-01,9.557355369354998409e-01,6.639123936946249582e-01,7.680404104033869417e-02
1.047563239705538107e+00,5.326065663397549360e-02,-7.626031316651691316e-01,2.405532427240409721e+00,1.780712958968692750e+00,1.299599170634799239e-01,1.457062177214559329e+00,9.876260907994380833e-01,-6.140135343304362059e-02,1.281853622214411459e+00,-7.456513830692811373e-01,-9.058631154827708754e-01,-5.662343091990252875e-01,-3.538348351970733718e-01,1.794170099284350783e+00,8.631485301330696913e-01,1.275762253174007155e+00,4.991319910234228718e-01,-2.688388118800769666e-01,1.063098940521179786e-01
-2.772687540761312741e-01,1.190850413492005044e+00,2.094807682652911618e-01,-1.454888038636982239e+00,1.378516794739936824e+00,2.206832115313399345e-01,7.752883037904627628e-01,5.766282755901804835e-01,2.200135573226910668e-02,7.964737670110818568e-01,-9.602659778074966457e-02,-2.869027359760512597e-01,5.610452031125788830e-01,7.188407605038057424e-01,-1.406729005010823208e+00,-2.898484419630031894e-01,1.136609622885411675e+00,-7.211269413297306530e-01,7.309412707955155186e-01,-2.700366845563563767e-01
-4.109241080272172525e-02,-2.859698285372710980e-01,7.227711595239749709e-01,-9.781858650416758172e-01,-1.581103972050603712e-01,-2.930000027584779843e-01,2.063481017074518142e+00,-5.089847621276931688e-01,4.881489484280038260e-01,5.934609779193806833e-01,-4.605440243154496627e-01,-2.845283434362758657e-01,2.701616607321932761e-01,-5.710257529722451153e-01,-4.632070744753909453e-01,-1.572593788563782624e+00,-2.798015229655181901e-01,-4.153702482092645476e-01,2.291078877810458492e-01,-3.062778709314267767e-02
2.536129984683587746e-01,3.003005180235141999e-02,5.561272840201902934e-01,1.210511039544004963e-01,9.882178275190693917e-01,1.112975440475043820e+00,4.323908971110428934e-01,7.231248625586074452e-02,1.554011434563983940e+00,-2.855005427444727295e-01,-2.163211975531185299e-02,2.337704048798444401e+00,1.915322727069627418e-01,9.410850938165182811e-01,9.251028331984674224e-01,2.023343693330688919e-01,-1.544433192519241993e-01,-7.131468237802974786e-01,4.172345507508491425e-01,-8.065824491660403828e-01
